,Orderid,Orderdatetime,Saleamount,Newcustomer,Position,Positiondatetime,Groupname,Networkname,Networkid,Brand,Positionname,DaysToConvert
7454,11728906,5/21/12 19:00,330,N,6,5/21/12 18:07,CPM,Mediawhiz,n62974792,N,ASSIST,0
7455,11728906,5/21/12 19:00,330,N,5,5/21/12 18:06,CPM,Mediawhiz,n62974792,N,ROSTER,0
7456,11728906,5/21/12 19:00,330,N,4,5/21/12 17:58,SEARCH GOOGLE BRAND,G: Medifast Brand Terms > Medifast > ,g000793,Y,ROSTER,0
7457,11728906,5/21/12 19:00,330,N,3,5/21/12 17:58,CPM,Armonix,nar7467,N,ROSTER,0
7458,11728906,5/21/12 19:00,330,N,2,5/21/12 17:57,CPM,Armonix,nar7467,N,ROSTER,0
7459,11728906,5/21/12 19:00,330,N,1,5/21/12 17:57,CPM,Armonix,nar7467,N,ROSTER,0
7460,11728906,5/21/12 19:00,330,N,0,5/21/12 17:52,SEARCH GOOGLE BRAND,G: Medifast Brand Terms > Medifast > ,g000793,Y,ORIGINATOR,0
7461,11728935,5/21/12 19:15,105.05,N,9,5/21/12 18:45,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,CONVERTER,0
7462,11728935,5/21/12 19:15,105.05,N,8,5/21/12 18:23,CPM,AOL - February 2011,N9457P1A,N,ASSIST,0
7463,11728935,5/21/12 19:15,105.05,N,7,5/21/12 18:20,BUZZ AFFILIATE,ValueClick CPA,vc225,N,ROSTER,0
7464,11728935,5/21/12 19:15,105.05,N,6,5/20/12 19:56,CPM,Armonix,nar7467,N,ROSTER,1
7465,11728935,5/21/12 19:15,105.05,N,5,5/20/12 19:56,CPM,Armonix,nar7467,N,ROSTER,1
7466,11728935,5/21/12 19:15,105.05,N,4,5/20/12 19:56,CPM,Armonix,nar7467,N,ROSTER,1
7467,11728935,5/21/12 19:15,105.05,N,3,5/20/12 19:40,CPM,Acerno,acerno,N,ROSTER,1
7468,11728935,5/21/12 19:15,105.05,N,2,5/20/12 18:35,CPM,Mediawhiz,n62974792,N,ROSTER,1
7469,11728935,5/21/12 19:15,105.05,N,1,5/20/12 18:35,CPM,Mediawhiz,n62974792,N,ROSTER,1
7470,11728935,5/21/12 19:15,105.05,N,0,5/20/12 18:29,CPM,Mediawhiz,n62974792,N,ORIGINATOR,1
7478,11729080,5/21/12 19:47,117.42,Y,4,5/21/12 19:14,CPM,Armonix,nar7467,N,CONVERTER,0
7479,11729080,5/21/12 19:47,117.42,Y,3,5/21/12 19:11,CPM,Armonix,nar7467,N,ASSIST,0
7480,11729080,5/21/12 19:47,117.42,Y,2,5/21/12 18:56,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,ROSTER,0
7481,11729080,5/21/12 19:47,117.42,Y,1,5/21/12 18:53,CPM,Armonix,nar7467,N,ROSTER,0
7482,11729080,5/21/12 19:47,117.42,Y,0,5/21/12 18:43,SEARCH GOOGLE BRAND,G: Medifast Brand Terms > Medifast > ,g000791,Y,ORIGINATOR,0
7483,11729217,5/21/12 20:24,457.58,N,4,5/21/12 20:11,CPM,Mediawhiz,n62974792,N,CONVERTER,0
7484,11729217,5/21/12 20:24,457.58,N,3,5/21/12 20:11,CPM,24/7 Real Media [old],247,N,ASSIST,0
7485,11729217,5/21/12 20:24,457.58,N,2,5/21/12 20:09,SEARCH GOOGLE BRAND,G: Medifast Brand Terms > Medifast > ,g000793,Y,ROSTER,0
7486,11729217,5/21/12 20:24,457.58,N,1,5/21/12 17:46,CPM,Accordant,n6899541,N,ROSTER,0
7487,11729217,5/21/12 20:24,457.58,N,0,5/21/12 17:46,CPM,Accordant,n6899541,N,ORIGINATOR,0
7488,11729254,5/21/12 20:47,251.25,N,1,5/21/12 20:32,CPM,Mediawhiz,n62974792,N,CONVERTER,0
7489,11729254,5/21/12 20:47,251.25,N,0,5/21/12 20:16,SEARCH GOOGLE BRAND,G: Medifast Brand Terms > Medifast > ,g000793,Y,ORIGINATOR,0
7498,11729266,5/21/12 20:37,469.62,N,5,5/20/12 19:13,CPM,Adroll - adr,adr,N,CONVERTER,1
7499,11729266,5/21/12 20:37,469.62,N,4,5/20/12 18:44,CPM,Adroll - adr,adr,N,ASSIST,1
7500,11729266,5/21/12 20:37,469.62,N,3,5/20/12 6:30,CPM,Armonix,nar7467,N,ROSTER,1
7501,11729266,5/21/12 20:37,469.62,N,2,5/20/12 6:29,CPM,Armonix,nar7467,N,ROSTER,1
7502,11729266,5/21/12 20:37,469.62,N,1,5/20/12 6:29,CPM,Acerno,acerno,N,ROSTER,1
7503,11729266,5/21/12 20:37,469.62,N,0,5/20/12 6:29,CPM,Armonix,nar7467,N,ORIGINATOR,1
7504,11729404,5/21/12 21:43,294,Y,7,5/21/12 21:26,CJ,Commission Junction,cj22,N,CONVERTER,0
7505,11729404,5/21/12 21:43,294,Y,6,5/21/12 21:20,SEARCH GOOGLE BRAND,G: Medifast Brand Terms > Medifast Coupons > medi fast coupons,g001148,Y,ASSIST,0
7506,11729404,5/21/12 21:43,294,Y,5,5/21/12 21:19,CJ,Commission Junction,cj22,N,ROSTER,0
7507,11729404,5/21/12 21:43,294,Y,4,5/21/12 21:15,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,ROSTER,0
7508,11729404,5/21/12 21:43,294,Y,3,5/20/12 18:50,CPM,Mediawhiz,n62974792,N,ROSTER,1
7509,11729404,5/21/12 21:43,294,Y,2,5/20/12 18:50,CPM,Mediawhiz,n62974792,N,ROSTER,1
7510,11729404,5/21/12 21:43,294,Y,1,5/20/12 18:50,CPM,Mediawhiz,n62974792,N,ROSTER,1
7511,11729404,5/21/12 21:43,294,Y,0,5/20/12 2:25,SEARCH GOOGLE BRAND,G: Medifast Brand Terms > Medifast > ,g000791,Y,ORIGINATOR,1
7512,11729411,5/21/12 21:20,178.45,Y,2,5/21/12 16:28,CPM,Mediawhiz,n62974792,N,CONVERTER,0
7513,11729411,5/21/12 21:20,178.45,Y,1,5/21/12 16:28,CPM,Mediawhiz,n62974792,N,ASSIST,0
7514,11729411,5/21/12 21:20,178.45,Y,0,5/21/12 14:02,CPM,Acerno,acerno,N,ORIGINATOR,0
7515,11729439,5/21/12 21:27,478.88,N,8,4/17/12 22:06,CPM,Mediawhiz,n62974792,N,CONVERTER,34
7516,11729439,5/21/12 21:27,478.88,N,7,4/15/12 23:31,CPM,Mediawhiz,n62974792,N,ASSIST,36
7517,11729439,5/21/12 21:27,478.88,N,6,4/15/12 23:31,CPM,Mediawhiz,n62974792,N,ROSTER,36
7518,11729439,5/21/12 21:27,478.88,N,5,4/13/12 23:18,SEARCH GOOGLE BRAND,G: Medifast Brand Terms > Medifast > ,g000791,Y,ROSTER,38
7519,11729439,5/21/12 21:27,478.88,N,4,4/13/12 23:11,SEARCH GOOGLE BRAND,G: Medifast Brand Terms > Medifast > ,g000791,Y,ROSTER,38
7520,11729439,5/21/12 21:27,478.88,N,3,3/24/12 18:44,CPM,Mediawhiz,n62974792,N,ROSTER,57
7521,11729439,5/21/12 21:27,478.88,N,2,3/24/12 14:35,CPM,Mediawhiz,n62974792,N,ROSTER,57
7522,11729439,5/21/12 21:27,478.88,N,1,3/24/12 14:34,CPM,Mediawhiz,n62974792,N,ROSTER,57
7523,11729439,5/21/12 21:27,478.88,N,0,1/7/12 19:34,SEARCH GOOGLE BRAND,G: Medifast Brand Terms > Medifast > ,g000791,Y,ORIGINATOR,134
7524,11729454,5/21/12 21:33,59.02,N,2,5/21/12 2:52,CPM,Mediawhiz,n62974792,N,CONVERTER,0
7525,11729454,5/21/12 21:33,59.02,N,1,5/21/12 2:52,CPM,Mediawhiz,n62974792,N,ASSIST,0
7526,11729454,5/21/12 21:33,59.02,N,0,5/18/12 23:19,CPM,Armonix,nar7467,N,ORIGINATOR,3
7537,11729517,5/21/12 21:59,183.54,Y,2,5/21/12 19:01,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,CONVERTER,0
7538,11729517,5/21/12 21:59,183.54,Y,1,5/21/12 18:57,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,ASSIST,0
7539,11729517,5/21/12 21:59,183.54,Y,0,5/21/12 18:44,CPM,Armonix,nar7467,N,ORIGINATOR,0
7540,11729533,5/21/12 22:00,129.94,Y,1,5/21/12 20:07,BUZZ AFFILIATE,ValueClick CPA,vc225,N,CONVERTER,0
7541,11729533,5/21/12 22:00,129.94,Y,0,5/20/12 21:12,SEARCH MSN BRAND,Medifast Brand Terms >  Medifast >  about medifast,brand3357msn,Y,ORIGINATOR,1
7542,11729535,5/21/12 22:06,277.18,N,2,5/21/12 13:57,CPM,Mediawhiz,n62974792,N,CONVERTER,0
7543,11729535,5/21/12 22:06,277.18,N,1,5/21/12 13:57,CPM,Mediawhiz,n62974792,N,ASSIST,0
7544,11729535,5/21/12 22:06,277.18,N,0,5/20/12 15:33,CJ,Commission Junction,cj22,N,ORIGINATOR,1
7547,11729555,5/21/12 22:09,176.47,N,2,5/21/12 21:58,CJ,Commission Junction,cj22,N,CONVERTER,0
7548,11729555,5/21/12 22:09,176.47,N,1,5/21/12 21:57,CJ,Commission Junction,cj22,N,ASSIST,0
7549,11729555,5/21/12 22:09,176.47,N,0,5/20/12 13:07,CPM,Magnetic,h987mag,N,ORIGINATOR,1
7550,11729560,5/21/12 22:09,297.14,Y,2,5/21/12 21:53,CPM,Adroll - adr,adr,N,CONVERTER,0
7551,11729560,5/21/12 22:09,297.14,Y,1,5/21/12 21:51,CPM,Armonix,nar7467,N,ASSIST,0
7552,11729560,5/21/12 22:09,297.14,Y,0,5/21/12 21:44,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,ORIGINATOR,0
7562,11729625,5/21/12 22:40,279.08,N,1,5/21/12 22:27,CJ,Commission Junction,cj22,N,CONVERTER,0
7563,11729625,5/21/12 22:40,279.08,N,0,5/21/12 22:27,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,ORIGINATOR,0
7564,11729633,5/21/12 22:39,93.19,N,3,5/21/12 22:27,CPM,Armonix,nar7467,N,CONVERTER,0
7565,11729633,5/21/12 22:39,93.19,N,2,5/21/12 15:27,CPM,Mediawhiz,n62974792,N,ASSIST,0
7566,11729633,5/21/12 22:39,93.19,N,1,5/21/12 14:42,CPM,Armonix,nar7467,N,ROSTER,0
7567,11729633,5/21/12 22:39,93.19,N,0,5/20/12 16:21,CPM,Armonix,nar7467,N,ORIGINATOR,1
7568,11729671,5/21/12 22:59,270.48,Y,3,5/21/12 22:52,CJ,Commission Junction,cj22,N,CONVERTER,0
7569,11729671,5/21/12 22:59,270.48,Y,2,5/21/12 22:43,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,ASSIST,0
7570,11729671,5/21/12 22:59,270.48,Y,1,5/21/12 22:02,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,ROSTER,0
7571,11729671,5/21/12 22:59,270.48,Y,0,5/21/12 22:02,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,ORIGINATOR,0
7572,11729678,5/21/12 23:01,173.05,Y,5,5/21/12 20:45,CJ,Commission Junction,cj22,N,CONVERTER,0
7573,11729678,5/21/12 23:01,173.05,Y,4,5/21/12 20:45,CJ,Commission Junction,cj22,N,ASSIST,0
7574,11729678,5/21/12 23:01,173.05,Y,3,5/21/12 20:09,CPM,Armonix,nar7467,N,ROSTER,0
7575,11729678,5/21/12 23:01,173.05,Y,2,5/21/12 20:09,CPM,Armonix,nar7467,N,ROSTER,0
7576,11729678,5/21/12 23:01,173.05,Y,1,5/21/12 20:07,CPM,Armonix,nar7467,N,ROSTER,0
7577,11729678,5/21/12 23:01,173.05,Y,0,5/21/12 20:03,SEARCH GOOGLE BRAND,G: Medifast Brand Terms > Medifast > ,g000791,Y,ORIGINATOR,0
7578,11729716,5/21/12 23:18,279.95,Y,1,5/21/12 15:55,CPM,Acerno,acerno,N,CONVERTER,0
7579,11729716,5/21/12 23:18,279.95,Y,0,5/21/12 14:42,CPM,Mediawhiz,n62974792,N,ORIGINATOR,0
7580,11729756,5/21/12 23:36,91.85,Y,1,5/21/12 23:10,CJ,Commission Junction,cj22,N,CONVERTER,0
7581,11729756,5/21/12 23:36,91.85,Y,0,5/21/12 17:52,CPM,Adroll - adr,adr,N,ORIGINATOR,0
7582,11729757,5/21/12 23:35,172.57,Y,1,5/21/12 23:25,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,CONVERTER,0
7583,11729757,5/21/12 23:35,172.57,Y,0,5/21/12 23:25,SEARCH MSN BRAND,Medifast Brand Terms >  Medifast URL Options >  medfast.com,brand8154msn,Y,ORIGINATOR,0
7592,11729941,5/22/12 0:37,165,N,2,5/21/12 23:07,CPM,AOL - February 2011,N9457P1A,N,CONVERTER,1
7593,11729941,5/22/12 0:37,165,N,1,5/21/12 23:05,CPM,Armonix,nar7467,N,ASSIST,1
7594,11729941,5/22/12 0:37,165,N,0,5/21/12 23:05,CPM,Armonix,nar7467,N,ORIGINATOR,1
7595,11729947,5/22/12 0:40,110.75,Y,4,5/21/12 2:33,CPM,Mediawhiz,n62974792,N,CONVERTER,1
7596,11729947,5/22/12 0:40,110.75,Y,3,5/21/12 2:00,CPM,Mediawhiz,n62974792,N,ASSIST,1
7597,11729947,5/22/12 0:40,110.75,Y,2,5/21/12 1:50,CPM,Mediawhiz,n62974792,N,ROSTER,1
7598,11729947,5/22/12 0:40,110.75,Y,1,5/21/12 1:48,BUZZ AFFILIATE,ValueClick CPA,vc225,N,ROSTER,1
7599,11729947,5/22/12 0:40,110.75,Y,0,5/21/12 1:45,BUZZ AFFILIATE,ValueClick CPA,vc225,N,ORIGINATOR,1
7600,11729965,5/22/12 0:48,177.49,Y,8,4/18/12 13:11,CPM,Acerno,acerno,N,CONVERTER,34
7601,11729965,5/22/12 0:48,177.49,Y,7,4/17/12 21:22,CPM,Mediawhiz,n62974792,N,ASSIST,35
7602,11729965,5/22/12 0:48,177.49,Y,6,4/16/12 21:14,CPM,Mediawhiz,n62974792,N,ROSTER,36
7603,11729965,5/22/12 0:48,177.49,Y,5,4/16/12 21:13,CPM,Mediawhiz,n62974792,N,ROSTER,36
7604,11729965,5/22/12 0:48,177.49,Y,4,4/13/12 20:44,CPM,Acerno,acerno,N,ROSTER,39
7605,11729965,5/22/12 0:48,177.49,Y,3,4/11/12 19:58,CPM,Acerno,acerno,N,ROSTER,41
7606,11729965,5/22/12 0:48,177.49,Y,2,12/28/11 17:21,SEARCH MSN BRAND,Medifast Brand Terms >  Medifast URL Options >  medifast.com,brand8155msn,Y,ROSTER,144
7607,11729965,5/22/12 0:48,177.49,Y,1,12/28/11 17:14,SEARCH MSN BRAND,Medifast Brand Terms >  Medifast URL Options >  medifastdiet.com,brand8157msn,Y,ROSTER,144
7608,11729965,5/22/12 0:48,177.49,Y,0,12/28/11 17:11,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,ORIGINATOR,144
7609,11730022,5/22/12 1:22,342.95,Y,5,5/22/12 0:59,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,CONVERTER,0
7610,11730022,5/22/12 1:22,342.95,Y,4,5/22/12 0:58,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,ASSIST,0
7611,11730022,5/22/12 1:22,342.95,Y,3,5/22/12 0:52,SEARCH MSN BRAND,Medifast Brand Terms >  Medifast >  medifast diet,brand8124msn,Y,ROSTER,0
7612,11730022,5/22/12 1:22,342.95,Y,2,5/22/12 0:10,CPM,24/7 Real Media [old],247,N,ROSTER,0
7613,11730022,5/22/12 1:22,342.95,Y,1,5/21/12 19:21,CPM,Mediawhiz,n62974792,N,ROSTER,1
7614,11730022,5/22/12 1:22,342.95,Y,0,5/21/12 19:16,CPM,24/7 Real Media [old],247,N,ORIGINATOR,1
7615,11730033,5/22/12 1:11,208.36,N,1,5/21/12 11:29,BUZZ AFFILIATE,ValueClick CPA,vc225,N,CONVERTER,1
7616,11730033,5/22/12 1:11,208.36,N,0,5/19/12 2:38,CPM,Mediawhiz,n62974792,N,ORIGINATOR,3
7617,11730057,5/22/12 1:27,178,Y,4,5/22/12 1:11,CPM,Mediawhiz,n62974792,N,CONVERTER,0
7618,11730057,5/22/12 1:27,178,Y,3,5/22/12 1:09,CPM,Mediawhiz,n62974792,N,ASSIST,0
7619,11730057,5/22/12 1:27,178,Y,2,5/22/12 1:06,CPM,Mediawhiz,n62974792,N,ROSTER,0
7620,11730057,5/22/12 1:27,178,Y,1,5/22/12 1:06,CPM,Acerno,acerno,N,ROSTER,0
7621,11730057,5/22/12 1:27,178,Y,0,5/22/12 0:51,SEARCH GOOGLE BRAND,G: Medifast Brand Terms > Medifast URL Options > www.medifast.com,g001264,Y,ORIGINATOR,0
7622,11730088,5/22/12 1:52,240.53,Y,6,5/22/12 1:43,CPM,Armonix,nar7467,N,CONVERTER,0
7623,11730088,5/22/12 1:52,240.53,Y,5,5/22/12 1:27,BUZZ AFFILIATE,ValueClick CPA,vc225,N,ASSIST,0
7624,11730088,5/22/12 1:52,240.53,Y,4,5/22/12 1:27,BUZZ AFFILIATE,ValueClick CPA,vc225,N,ROSTER,0
7625,11730088,5/22/12 1:52,240.53,Y,3,5/22/12 1:23,CPM,Armonix,nar7467,N,ROSTER,0
7626,11730088,5/22/12 1:52,240.53,Y,2,5/22/12 1:03,CPM,AOL - February 2011,N9457P1A,N,ROSTER,0
7627,11730088,5/22/12 1:52,240.53,Y,1,5/22/12 0:53,CPM,Armonix,nar7467,N,ROSTER,0
7628,11730088,5/22/12 1:52,240.53,Y,0,5/22/12 0:38,SEARCH GOOGLE BRAND,G: Medifast Brand Terms > Medifast > ,g000791,Y,ORIGINATOR,0
7629,11730106,5/22/12 1:38,495.86,N,2,5/22/12 0:59,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,CONVERTER,0
7630,11730106,5/22/12 1:38,495.86,N,1,5/22/12 0:59,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,ASSIST,0
7631,11730106,5/22/12 1:38,495.86,N,0,5/21/12 11:25,CPM,Acerno,acerno,N,ORIGINATOR,1
7641,11730198,5/22/12 2:11,91.55,N,1,5/21/12 1:49,CPM,Armonix,nar7467,N,CONVERTER,1
7642,11730198,5/22/12 2:11,91.55,N,0,5/21/12 1:48,BUZZ AFFILIATE,ValueClick CPA,vc225,N,ORIGINATOR,1
7643,11730204,5/22/12 2:18,293.03,Y,2,5/22/12 1:56,CJ,Commission Junction,cj22,N,CONVERTER,0
7644,11730204,5/22/12 2:18,293.03,Y,1,5/22/12 1:51,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,ASSIST,0
7645,11730204,5/22/12 2:18,293.03,Y,0,5/22/12 1:45,SEARCH MSN BRAND,Medifast Brand Terms >  Medifast URL Options >  medifast.com,brand8155msn,Y,ORIGINATOR,0
7646,11730246,5/22/12 2:33,130.03,N,3,5/20/12 12:26,CPM,Mediawhiz,n62974792,N,CONVERTER,2
7647,11730246,5/22/12 2:33,130.03,N,2,5/20/12 12:25,CPM,Mediawhiz,n62974792,N,ASSIST,2
7648,11730246,5/22/12 2:33,130.03,N,1,5/19/12 21:09,CPM,Acerno,acerno,N,ROSTER,3
7649,11730246,5/22/12 2:33,130.03,N,0,5/19/12 21:08,CPM,Acerno,acerno,N,ORIGINATOR,3
7650,11730258,5/22/12 2:37,327.53,Y,4,5/22/12 2:27,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,CONVERTER,0
7651,11730258,5/22/12 2:37,327.53,Y,3,5/22/12 2:27,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,ASSIST,0
7652,11730258,5/22/12 2:37,327.53,Y,2,5/22/12 2:24,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,ROSTER,0
7653,11730258,5/22/12 2:37,327.53,Y,1,5/22/12 2:17,BUZZ AFFILIATE,ValueClick CPA,vc225,N,ROSTER,0
7654,11730258,5/22/12 2:37,327.53,Y,0,5/22/12 2:04,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,ORIGINATOR,0
7674,11730337,5/22/12 3:07,341.5,Y,2,5/22/12 2:58,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,CONVERTER,0
7675,11730337,5/22/12 3:07,341.5,Y,1,5/22/12 2:52,SEARCH GOOGLE BRAND,G: Medifast Brand Terms > Medifast > ,g000793,Y,ASSIST,0
7676,11730337,5/22/12 3:07,341.5,Y,0,5/22/12 1:15,SEARCH MSN BRAND,Medifast Brand Terms >  Medifast >  about medifast,brand3357msn,Y,ORIGINATOR,0
7677,11730373,5/22/12 3:30,189.67,Y,6,5/22/12 3:22,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,CONVERTER,0
7678,11730373,5/22/12 3:30,189.67,Y,5,5/22/12 2:13,BUZZ AFFILIATE,ValueClick CPA,vc225,N,ASSIST,0
7679,11730373,5/22/12 3:30,189.67,Y,4,5/22/12 2:11,BUZZ AFFILIATE,ValueClick CPA,vc225,N,ROSTER,0
7680,11730373,5/22/12 3:30,189.67,Y,3,5/21/12 0:44,CPM,Armonix,nar7467,N,ROSTER,1
7681,11730373,5/22/12 3:30,189.67,Y,2,5/21/12 0:44,CPM,Armonix,nar7467,N,ROSTER,1
7682,11730373,5/22/12 3:30,189.67,Y,1,5/21/12 0:43,CPM,Mediawhiz,n62974792,N,ROSTER,1
7683,11730373,5/22/12 3:30,189.67,Y,0,5/21/12 0:43,CPM,Armonix,nar7467,N,ORIGINATOR,1
7684,11730386,5/22/12 3:36,159.19,N,7,5/16/12 1:36,CPM,Acerno,acerno,N,CONVERTER,6
7685,11730386,5/22/12 3:36,159.19,N,6,4/13/12 3:35,CPM,Acerno,acerno,N,ASSIST,39
7686,11730386,5/22/12 3:36,159.19,N,5,2/18/12 18:40,CPM,Adroll - adr,adr,N,ROSTER,94
7687,11730386,5/22/12 3:36,159.19,N,4,2/18/12 18:01,CPM,Turn,N69045968,N,ROSTER,94
7688,11730386,5/22/12 3:36,159.19,N,3,2/10/12 2:40,CPM,Armonix,nar7467,N,ROSTER,102
7689,11730386,5/22/12 3:36,159.19,N,2,2/10/12 2:39,CPM,Armonix,nar7467,N,ROSTER,102
7690,11730386,5/22/12 3:36,159.19,N,1,2/10/12 2:38,CPM,Armonix,nar7467,N,ROSTER,102
7691,11730386,5/22/12 3:36,159.19,N,0,11/20/11 0:37,SEARCH GOOGLE BRAND,G: Medifast Brand Terms > Medifast > medifast,g000869,Y,ORIGINATOR,182
7692,11730445,5/22/12 4:29,313.9,Y,7,5/22/12 3:50,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,CONVERTER,0
7693,11730445,5/22/12 4:29,313.9,Y,6,5/22/12 2:45,CPM,24/7 Real Media [old],247,N,ASSIST,0
7694,11730445,5/22/12 4:29,313.9,Y,5,5/21/12 23:28,CPM,Mediawhiz,n62974792,N,ROSTER,1
7695,11730445,5/22/12 4:29,313.9,Y,4,5/21/12 23:22,CPM,Armonix,nar7467,N,ROSTER,1
7696,11730445,5/22/12 4:29,313.9,Y,3,5/21/12 23:20,CPM,Armonix,nar7467,N,ROSTER,1
7697,11730445,5/22/12 4:29,313.9,Y,2,5/21/12 23:17,CPM,Armonix,nar7467,N,ROSTER,1
7698,11730445,5/22/12 4:29,313.9,Y,1,5/21/12 23:15,CPM,AOL - February 2011,N9457P1A,N,ROSTER,1
7699,11730445,5/22/12 4:29,313.9,Y,0,5/21/12 14:14,CPM,24/7 Real Media [old],247,N,ORIGINATOR,1
7700,11730469,5/22/12 4:38,187.4,Y,6,5/22/12 2:58,CPM,Acerno,acerno,N,CONVERTER,0
7701,11730469,5/22/12 4:38,187.4,Y,5,5/22/12 2:58,CPM,Acerno,acerno,N,ASSIST,0
7702,11730469,5/22/12 4:38,187.4,Y,4,5/22/12 2:55,CPM,Mediawhiz,n62974792,N,ROSTER,0
7703,11730469,5/22/12 4:38,187.4,Y,3,5/22/12 0:02,CPM,Armonix,nar7467,N,ROSTER,0
7704,11730469,5/22/12 4:38,187.4,Y,2,5/21/12 22:20,CPM,Armonix,nar7467,N,ROSTER,1
7705,11730469,5/22/12 4:38,187.4,Y,1,5/21/12 22:20,CPM,Armonix,nar7467,N,ROSTER,1
7706,11730469,5/22/12 4:38,187.4,Y,0,5/21/12 22:05,SEARCH GOOGLE BRAND,G: Medifast Brand Terms > Medifast Coupons > medifast discount coupon code,g001171,Y,ORIGINATOR,1
7707,11730479,5/22/12 4:44,264,Y,9,5/22/12 4:32,CJ,Commission Junction,cj22,N,CONVERTER,0
7708,11730479,5/22/12 4:44,264,Y,8,5/22/12 2:24,CJ,Commission Junction,cj22,N,ASSIST,0
7709,11730479,5/22/12 4:44,264,Y,7,5/22/12 1:56,CJ,Commission Junction,cj22,N,ROSTER,0
7710,11730479,5/22/12 4:44,264,Y,6,5/22/12 1:50,CPM,Adroll - adr,adr,N,ROSTER,0
7711,11730479,5/22/12 4:44,264,Y,5,5/22/12 1:49,BUZZ AFFILIATE,ValueClick CPA,vc225,N,ROSTER,0
7712,11730479,5/22/12 4:44,264,Y,4,5/21/12 21:48,CJ,Commission Junction,cj22,N,ROSTER,1
7713,11730479,5/22/12 4:44,264,Y,3,5/21/12 21:43,CJ,Commission Junction,cj22,N,ROSTER,1
7714,11730479,5/22/12 4:44,264,Y,2,5/21/12 21:25,CJ,Commission Junction,cj22,N,ROSTER,1
7715,11730479,5/22/12 4:44,264,Y,1,5/21/12 20:59,BUZZ AFFILIATE,Buzz CPA Affiliate,buzz23,N,ROSTER,1
7716,11730479,5/22/12 4:44,264,Y,0,5/21/12 18:57,CPM,Accordant,n6899541,N,ORIGINATOR,1
7717,11730493,5/22/12 5:05,334.5,Y,8,5/21/12 17:42,CPM,Mediawhiz,n62974792,N,CONVERTER,1
7718,11730493,5/22/12 5:05,334.5,Y,7,5/21/12 14:21,CPM,Mediawhiz,n62974792,N,ASSIST,1
7719,11730493,5/22/12 5:05,334.5,Y,6,5/21/12 12:03,CPM,Acerno,acerno,N,ROSTER,1
7720,11730493,5/22/12 5:05,334.5,Y,4,5/21/12 11:59,CPM,Mediawhiz,n62974792,N,ROSTER,1
7721,11730493,5/22/12 5:05,334.5,Y,5,5/21/12 11:59,CPM,Acerno,acerno,N,ROSTER,1
7722,11730493,5/22/12 5:05,334.5,Y,3,5/21/12 11:58,CPM,Acerno,acerno,N,ROSTER,1
7723,11730493,5/22/12 5:05,334.5,Y,2,5/21/12 11:58,CPM,Acerno,acerno,N,ROSTER,1
7724,11730493,5/22/12 5:05,334.5,Y,1,5/21/12 11:58,CPM,Mediawhiz,n62974792,N,ROSTER,1
7725,11730493,5/22/12 5:05,334.5,Y,0,5/21/12 1:10,CPM,Mediawhiz,n62974792,N,ORIGINATOR,1
7726,11730515,5/22/12 5:41,315,Y,4,5/21/12 14:37,CJ,Commission Junction,cj22,N,CONVERTER,1
7727,11730515,5/22/12 5:41,315,Y,3,5/21/12 5:05,CPM,Armonix,nar7467,N,ASSIST,1
7728,11730515,5/22/12 5:41,315,Y,2,5/21/12 4:36,CPM,Mediawhiz,n62974792,N,ROSTER,1
7729,11730515,5/22/12 5:41,315,Y,1,5/21/12 4:22,CPM,Mediawhiz,n62974792,N,ROSTER,1
7730,11730515,5/22/12 5:41,315,Y,0,5/21/12 4:22,CPM,Mediawhiz,n62974792,N,ORIGINATOR,1
7731,11730525,5/22/12 6:03,568,Y,4,5/22/12 5:50,CPM,Acerno,acerno,N,CONVERTER,0
7732,11730525,5/22/12 6:03,568,Y,3,5/22/12 5:48,CPM,Acerno,acerno,N,ASSIST,0
